name	media type	episode count	dates aired	rating	url
Tenkuu no Shiro Laputa	Movie	1	1986-08-02 00:00:00	8.38	https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
Tenkuu no Shiro Laputa	Novel	NULL	NULL	8.01	https://myanimelist.net/manga/76407/Tenkuu_no_Shiro_Laputa
