name	media type	episode count	dates aired	rating	url
Sakurasou no Pet na Kanojo	TV	24	2012-10-09 00:00:00	8.30	https://myanimelist.net/anime/13759/Sakurasou_no_Pet_na_Kanojo
Sakurasou no Pet na Kanojo	Novel	NULL	NULL	8.26	https://myanimelist.net/manga/30051/Sakurasou_no_Pet_na_Kanojo
Sakurasou no Pet na Kanojo	Manga	NULL	NULL	8.05	https://myanimelist.net/manga/28107/Sakurasou_no_Pet_na_Kanojo
