name	media type	episode count	dates aired	rating	url
Sakamichi no Apollon	TV	12	2012-04-13 00:00:00	8.42	https://myanimelist.net/anime/12531/Sakamichi_no_Apollon
Sakamichi no Apollon	Manga	NULL	NULL	8.64	https://myanimelist.net/manga/28393/Sakamichi_no_Apollon
Sakamichi no Apollon: Bonus Track	Manga	NULL	NULL	8.44	https://myanimelist.net/manga/47022/Sakamichi_no_Apollon__Bonus_Track
