name	media type	episode count	dates aired	rating	url
Hotarubi no Mori e	Movie	1	2011-09-17 00:00:00	8.50	https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e
Hotarubi no Mori e	Manga	NULL	NULL	8.22	https://myanimelist.net/manga/3282/Hotarubi_no_Mori_e
Aizoban Hotarubi no Mori e	Manga	NULL	NULL	1	https://myanimelist.net/manga/101004/Aizoban_Hotarubi_no_Mori_e
